title_ID,title,volume,preview,cover_date,Genre_ID,pub_ID,creater_ID,character_ID,contributer_ID
569209,Superman: For Earth,one-shot,FALSE,1991,1248,861,170,6563,7913
569210,Superman: For the Animals,one-shot,FALSE,2000,1269,804,151,6330,8102
569211,Superman: From the 30's to the 70's,0,FALSE,Dec '70,1246,817,161,6364,7995
569212,Superman: Godfall,0,FALSE,Sep '04,1270,865,129,6473,8167
569213,Superman: H'el on Earth,0,FALSE,Dec '13,1235,872,127,6398,7815
569214,Superman: Heroes,0,FALSE,Apr '20,1242,810,150,6589,7940
569215,Superman: In the Name of Gog,0,FALSE,Dec '05,1255,862,129,6486,8083
569216,Superman: Infinite City,0,FALSE,Jun '05,1239,854,141,6481,7789
569217,Superman: Infinite Crisis,0,FALSE,Jul '06,1253,849,139,6355,7872
569218,Superman: Journey,0,FALSE,Feb '06,1250,821,214,6504,7984
569219,Superman: Kal,one-shot,FALSE,Dec '94,1241,859,185,6595,7971
569220,Superman: Kellogg's Special Edition,one-shot,FALSE,1954,1258,865,191,6411,8123
569221,Superman: Krisis of the Krimson Kryptonite,0,FALSE,1996,1262,849,143,6553,7812
569222,Superman: Krypton Returns,0,FALSE,Feb '15,1266,797,195,6363,7886
569223,Superman: Kryptonite Nevermore,HC,FALSE,Jan '21,1247,810,172,6409,8012
569224,Superman: Last God of Krypton,one-shot,TRUE,1999,1246,849,214,6422,8162
569225,Superman: Last Son of Krypton,0,FALSE,Jun '93,1267,867,124,6420,7824
569226,Superman: Lex 2000,one-shot,FALSE,Jan '01,1251,853,215,6384,7907
569227,Superman: Lois Lane,one-shot,FALSE,Apr '14,1270,792,203,6621,7864
569228,Superman: Lois Lane - Girlfrenzy!,one-shot,FALSE,Jun '98,1231,832,160,6609,7826
569229,Superman: Man of Steel - Doomsday is Coming,one-shot,FALSE,1995,1243,836,161,6555,7901
569230,Superman: Man of Steel - Superboy vs King Shark,one-shot,FALSE,1996,1267,799,188,6335,7862
569231,Superman: Man of Steel - Target: Superman,one-shot,FALSE,Dec '94,1258,852,197,6482,8102
569232,Superman: Man of Steel Gallery,one-shot,FALSE,Dec '95,1241,855,193,6430,7909
569233,Superman: Many Worlds of Krypton,0,FALSE,Mar '18,1238,872,177,6408,7878
569234,Superman: Metropolis Secret Files,one-shot,FALSE,Jun '00,1264,832,146,6620,8016
569235,Superman: Mon-El,0,FALSE,Feb '10,1231,792,185,6583,7974
569236,Superman: Mon-El,0,FALSE,Nov '10,1245,794,125,6326,7881
569237,Superman: Monster,one-shot,FALSE,1999,1271,843,167,6483,7980
569238,Superman: Our Worlds at War,0,FALSE,Jul '06,1233,790,205,6497,7862
569239,Superman: Our Worlds at War - Secret Files,one-shot,FALSE,Aug '01,1239,829,166,6608,8081
569240,Superman: Past and Future,0,FALSE,Dec '08,1236,868,128,6321,7825
569241,Superman: Phantom Zone,0,FALSE,Jul '13,1229,866,140,6419,8015
569242,Superman: President Luthor,0,FALSE,Feb '18,1254,792,176,6380,7827
569243,Superman: Reborn,0,FALSE,Sep '17,1266,872,198,6412,8007
569244,Superman: Reign of Doomsday,0,FALSE,Feb '12,1229,812,138,6449,7873
569245,Superman: Return to Krypton,0,FALSE,2004,1228,832,129,6457,7971
569246,Superman: Ruin Revealed,0,FALSE,Apr '06,1241,851,137,6460,7859
569247,Superman: Savage Dawn,0,FALSE,Oct '16,1224,873,128,6616,8126
569248,Superman: Secret Files,limited-series,FALSE,Jan '98,1259,844,195,6403,7859
569249,Superman: Secret Files,limited-series,FALSE,May '99,1246,838,218,6563,7808
569250,Superman: Secrets of the Fortress of Solitude,0,FALSE,Apr '12,1222,790,148,6571,8159
569251,Superman: Strange Attractors,0,FALSE,May '06,1239,812,136,6510,8074
569252,Superman: The Dailies 1941-1942,0,FALSE,1999,1254,865,124,6600,8002
569253,Superman: The Final Days of Superman,0,FALSE,Oct '16,1244,801,124,6518,7995
569254,Superman: The Kansas Sighting,limited-series,FALSE,Nov '03,1241,861,145,6539,8117
569255,Superman: The Kansas Sighting,limited-series,FALSE,Dec '03,1239,863,202,6374,7804
569256,Superman: The Odyssey,one-shot,FALSE,Jul '99,1234,810,220,6373,8015
569257,Superman: The Power Within,0,FALSE,Jan '15,1245,814,175,6560,7970
569258,Superman: The Return of Doomsday,0,FALSE,Nov '11,1229,834,136,6399,8130
569259,Superman: The Return of Superman,one-shot,FALSE,Dec '92,1247,797,177,6401,8154
569260,Superman: The Third Kryptonian,0,FALSE,Oct '08,1259,858,203,6601,8104
569261,Superman: The Trial of Superman,0,FALSE,Sep '97,1224,788,185,6594,7824
569262,Superman: They Saved Luthor's Brain,0,FALSE,Feb '00,1252,818,163,6383,8108
569263,Superman: Through the Ages,one-shot,FALSE,Jun '07,1245,868,128,6363,7826
569264,Superman: Til Death Do Us Part,one-shot,FALSE,Apr '04,1240,864,213,6368,7943
569265,Superman: Time and Time Again,0,FALSE,Jun '94,1233,816,126,6542,7883
569266,Superman: True Brit,0,FALSE,Oct '04,1235,844,222,6520,7817
569267,Superman: Under a Yellow Sun,one-shot,FALSE,Aug '94,1256,827,191,6371,7791
569268,"Superman: Up, Up, and Away!",0,FALSE,Sep '06,1270,802,124,6334,8061
569269,Superman: Villains Secret Files,one-shot,FALSE,Jun '98,1236,851,201,6618,7853
569270,Superman: Whatever Happened to the Man of Tomorrow?,one-shot,FALSE,Jan '97,1261,835,149,6346,8080
569271,Superman: Where is Thy Sting?,one-shot,FALSE,2001,1238,868,184,6589,8141
569272,Superman: World Against Superman,TPB/SC,FALSE,Apr '19,1241,849,146,6477,8098
569273,Superman: World Without a Superman,0,FALSE,Dec '92,1239,835,181,6523,8030
569274,Superman: Wrath of Gog,0,FALSE,May '05,1222,807,172,6481,7886
569275,Superman: Y2K,one-shot,TRUE,Feb '00,1245,796,171,6446,8128
569276,Superman: Zero Hour,0,FALSE,Jun '18,1225,854,179,6593,8070
569277,Supermans Greatest Team-Ups,0,FALSE,Aug '20,1266,839,157,6541,8059
569278,Swamp Thing: Bronze Age Omnibus,0,FALSE,Oct '17,1249,791,164,6394,7957
569279,Swamp Thing: Halloween Horror Giant,one-shot,TRUE,Oct '18,1257,804,133,6616,7983
569280,Swamp Thing: New Roots,TPB/SC,FALSE,Sep '21,1248,799,168,6613,8156
569281,Swamp Thing: Roots of Terror,0,FALSE,2019,1242,803,160,6440,8000
569282,Swamp Thing: Tales from the Bayou,0,FALSE,Feb '20,1241,826,195,6456,7806
569283,Swamp Thing: Twin Branches,0,FALSE,Oct '20,1241,805,135,6579,8111
569284,TSR Worlds,one-shot,FALSE,Dec '89,1229,855,124,6394,7968
569285,Tales From The Dark Multiverse,HC,FALSE,Feb '20,1251,807,135,6342,8166
569286,Tales From The Dark Multiverse II,HC,FALSE,Jun '21,1232,845,211,6620,7989
569287,Tales From the Dark Multiverse: Dark Nights - Metal,0,FALSE,Feb '21,1268,814,173,6590,7782
569288,Tales From the Dark Multiverse: Flashpoint,0,FALSE,Feb '21,1249,836,159,6604,7888
569289,Tales from the DC Dark Multiverse,0,FALSE,Feb '21,1240,817,155,6424,8066
569290,Tales from the Dark Multiverse:  Crisis on Infinite Earths,0,FALSE,Feb '21,1252,864,143,6581,7873
569291,Tales from the Dark Multiverse: Batman - Knightfall,0,FALSE,Mid Oct '19,1248,860,160,6604,8135
569292,Tales from the Dark Multiverse: Batman Hush,0,FALSE,Jan '21,1268,799,193,6351,8072
569293,Tales from the Dark Multiverse: Wonder Woman - War of the Gods,0,FALSE,Feb '21,1236,812,173,6496,7971
569294,Tales of the Batman by Alan Brennert,0,FALSE,Jul '16,1251,789,130,6586,8170
569295,Tales of the Batman by Archie Goodwin,0,FALSE,Apr '13,1242,789,204,6462,7962
569296,Tales of the Batman by Carmine Infantino,0,FALSE,Jun '14,1223,788,160,6432,7784
569297,Tales of the Batman by Don Newton,0,FALSE,Dec '11,1263,837,210,6435,8135
569298,Tales of the Batman by JH Williams III,0,FALSE,Jul '14,1255,792,148,6572,7778
569299,Tales of the Batman by Len Wein,0,FALSE,Dec '14,1243,801,193,6459,7831
569300,Tales of the Batman by Marv Wolfman,0,FALSE,Mar '20,1254,839,131,6601,8062
569301,Tales of the Batman by Steven Englehart,0,FALSE,Apr '20,1261,863,125,6374,8029
569302,Tales of the Multiverse: Batman - Vampire,0,FALSE,Jan '08,1262,849,177,6523,8009
569303,Tales of the Sinestro Corps: Cyborg Superman,one-shot,FALSE,Dec '07,1253,830,211,6331,8043
569304,Tales of the Sinestro Corps: Ion,one-shot,FALSE,Jan '08,1222,797,162,6503,7868
569305,Tales of the Sinestro Corps: Superman-Prime,one-shot,TRUE,Dec '07,1246,870,124,6372,7964
569306,Talos of The Wilderness Sea,0,FALSE,Dec '86,1258,868,189,6550,7783
569307,Tarzan Digest,0,FALSE,Sep '72,1230,788,147,6617,7876
569308,Taz's 40th Birthday Blowout,one-shot,FALSE,1994,1258,856,215,6491,8048
569309,Team Superman,one-shot,FALSE,Jul '99,1239,822,184,6585,8136
569310,Team Superman: Secret Files,one-shot,FALSE,May '98,1230,865,131,6612,8153
569311,Team-Ups of the Brave and the Bold,0,FALSE,Aug '10,1227,872,140,6448,7787
569312,Teen Beam,0,FALSE,Feb '68,1259,801,210,6380,7778
569313,Teen Beat,0,FALSE,Dec '67,1240,800,200,6458,8126
569314,Teen Titans / Legion Special,one-shot,FALSE,Nov '04,1234,791,184,6600,7938
569315,Teen Titans / Outsiders: Death and Return of Donna Troy,0,FALSE,Feb '06,1267,796,167,6537,8116
569316,Teen Titans / Outsiders: Insiders,0,FALSE,Jan '06,1228,834,193,6493,8161
569317,Teen Titans Annual,one-shot,FALSE,Feb '82,1231,804,137,6605,7898
569318,Teen Titans Go! / DC Super Hero Girls Giant,one-shot,FALSE,Jul '20,1265,822,172,6606,8126
569319,Teen Titans Go! / Scooby-Doo! Team-Up: FCBD Special Edition,one-shot,FALSE,May '15,1242,822,187,6352,8170
569320,Teen Titans Go! Giant,one-shot,FALSE,Jan '20,1263,796,138,6548,8065
569321,Teen Titans Go! Giant,one-shot,FALSE,Dec '19,1251,851,159,6553,8066
569322,Teen Titans Go! to Camp,0,FALSE,Aug '20,1256,848,203,6593,7929
569323,Teen Titans Go! to the Movies,one-shot,FALSE,Sep '18,1253,854,170,6464,8132
569324,Teen Titans Go!: Roll with It,0,FALSE,Nov '20,1228,795,193,6571,7977
569325,Teen Titans Go!: Their Greatest Hijinks,0,FALSE,Jul '18,1251,833,128,6524,8077
569326,Teen Titans Spotlight: Cyborg,0,FALSE,Mar '09,1229,864,155,6331,8015
569327,Teen Titans Spotlight: Wonder Girl,0,FALSE,Jul '08,1241,828,125,6567,7949
569328,Teen Titans by Geoff Johns Omnibus,0,FALSE,Feb '13,1259,836,219,6504,8101
569329,Teen Titans: A Celebration of 50 Years,0,FALSE,Nov '14,1258,865,203,6576,7991
569330,Teen Titans: Beast Boy,0,FALSE,Jun '21,1233,834,159,6353,8140
569331,Teen Titans: Beast Boy Loves Raven,fcbd,FALSE,Oct '21,1262,844,190,6612,8100
569332,Teen Titans: Bronze Age Omnibus,0,FALSE,Jun '17,1241,848,215,6421,8006
569333,Teen Titans: Cold Case,one-shot,FALSE,Feb '11,1236,862,149,6385,8037
569334,Teen Titans: Lost Annual,one-shot,FALSE,Mar '08,1260,840,128,6603,8094
569335,Teen Titans: Raven,TPB/SC,FALSE,Mar '21,1270,868,153,6530,8094
569336,Teen Titans: Silver Age Omnibus,0,FALSE,Nov '16,1264,823,162,6607,8089
569337,Teen Titans: SparkTop Giveaway,one-shot,FALSE,2006,1243,828,127,6336,8139
569338,Teeny Titans,one-shot,FALSE,2016,1230,854,216,6613,7846
569339,"Tell Me, Dark",one-shot,FALSE,1992,1227,822,208,6375,7819
569340,The Adventures of Superboy,0,FALSE,2010,1231,831,181,6583,7783
569341,The Amazing Adventures of the JLA,one-shot,FALSE,Jun '06,1255,833,207,6371,7875
569342,The Black Canary: Bird Of Prey,TPB/SC,FALSE,Mar '21,1225,842,153,6438,7821
569343,The Blackhawk Archives,0,FALSE,Sep '01,1224,824,221,6582,7782
569344,The Brave and the Bold: 1969 Annual,one-shot,FALSE,Nov '82,1242,810,220,6505,8134
569345,The Brave and the Bold: Team-Up Archives,0,FALSE,Jun '05,1226,831,128,6600,8093
569346,The Creeper by Steve Ditko,0,FALSE,Mar '10,1244,861,217,6548,7939
569347,The Culling: Rise of the Ravagers,0,FALSE,Jan '13,1262,824,183,6380,8014
569348,The Deadman Collection,0,FALSE,Dec '01,1234,868,211,6507,7911
569349,The Flash: The Death Of Iris West,HC,FALSE,Jun '21,1255,833,197,6581,7880
569350,The Story Of Jezebel,GN,FALSE,Aug '17,1255,842,193,6345,8168
569351,Tinderella,0,FALSE,Feb '20,1242,854,157,6442,8161
569352,Truth is Fragmentary: Travelogues & Diaries,0,FALSE,Feb '19,1224,873,140,6561,7910
569353,Voyeurs,HC,FALSE,Aug '12,1250,837,215,6354,8005
569354,A.B.C. Warriors: The Mek-Nificent Seven,0,FALSE,Jan '02,1271,807,203,6589,7960
569355,Albion Origins,one-shot,FALSE,Oct '07,1264,819,173,6520,8002
569356,Alien: 40 Years 40 Artists,0,FALSE,Mar '20,1257,837,222,6602,8169
569357,Aliens Infiltrator,0,FALSE,Apr '21,1241,839,125,6613,7948
569358,Art of Blue Sky Studios' Ice Age,0,FALSE,Jul '16,1248,796,183,6334,7831
569359,Assassin's Creed: Ankh of Isis Trilogy,0,FALSE,Nov '13,1241,813,214,6552,7792
569360,Assassin's Creed: Brahman,0,FALSE,Jan '14,1260,808,158,6602,8052
569361,Assassin's Creed: Chain,0,FALSE,2013,1258,798,191,6567,8061
569362,Assassin's Creed: El Cakr,0,FALSE,Nov '14,1222,813,137,6564,8175
569363,Assassin's Creed: Hawk,0,FALSE,Nov '13,1251,831,184,6419,7987
569364,Assassin's Creed: Hawk Trilogy,0,FALSE,Oct '17,1238,806,134,6354,8066
569365,Assassin's Creed: Leila,0,FALSE,Nov '15,1240,848,179,6609,7907
569366,Assassin's Creed: Where's the Assassin?,0,FALSE,Sep '21,1254,842,185,6413,7997
569367,Batman: Frightened City,0,FALSE,May '90,1265,794,130,6465,7808
569368,Batman: Joker's Revenge,0,FALSE,May '90,1271,864,132,6346,7990
569369,Batman: Killing Joke,0,FALSE,Apr '08,1235,859,147,6454,7897
569370,"Batman: Red Water, Crimson Death",0,FALSE,May '90,1271,834,158,6491,7943
569371,Best of Simon and Kirby,0,FALSE,May '09,1269,800,184,6352,7939
569372,Black Widow: Official Movie Special,0,FALSE,May '20,1264,815,152,6497,7811
569373,Blade Runner: 2049 - The Storyboards,HC,FALSE,Apr '21,1266,830,141,6398,7996
569374,Chronicles of Judge Dredd: Block Mania,0,FALSE,Sep '84,1227,798,166,6614,7920
569375,Chronicles of Judge Dredd: City of the Damned,0,FALSE,Nov '86,1265,796,203,6324,7904
569376,Complete James Bond: Dr. No - Classic Collection,0,FALSE,Nov '16,1254,854,204,6619,7992
569377,Cream of Tank Girl,0,FALSE,Oct '08,1228,862,134,6491,7944
569378,Dark Souls: Breath of Andolus - Artist's Edition,0,FALSE,Sep '17,1249,849,185,6368,7836
569379,Dead Space: Collected Edition,0,FALSE,Feb '13,1235,844,167,6572,7799
569380,Duck Feet: A Heartbreak Soup Graphic Novel,0,FALSE,1988,1261,855,129,6455,7964
569381,Fathom featuring Tomb Raider: Child of Two Worlds,0,FALSE,Apr '01,1266,810,157,6583,8043
569382,Feeding Hannibal: A Connoisseur's Cookbook,0,FALSE,Oct '16,1248,811,164,6438,8118
569383,Firefly: Artbook,HC,FALSE,Mar '21,1233,802,149,6490,8134
569384,Firefly: Generations,0,FALSE,Oct '19,1269,816,140,6450,7799
569385,Flash Gordon: Storm Queen of Valkir,0,FALSE,Sep '15,1262,792,197,6529,7886
569386,Frank Miller: Art of Sin City,0,FALSE,Nov '02,1252,821,144,6473,7961
569387,Hard Case Crime: Big Hoax,0,FALSE,Aug '20,1223,845,128,6390,8099
569388,Hole of Tank Girl,0,FALSE,Sep '12,1260,837,198,6497,8036
569389,James Bond: Spectre - Complete Collection,0,FALSE,Jan '16,1226,788,205,6460,7802
569390,London's Dark,0,FALSE,1989,1250,825,173,6330,7815
569391,Lost Planet: First Colony,0,FALSE,Jan '14,1259,840,184,6418,7981
569392,Making of Tank Girl,0,FALSE,May '95,1257,843,165,6499,7798
569393,Marada the She-Wolf,0,FALSE,Nov '13,1256,825,175,6560,8135
569394,Marvel Comics: The First 80 Years,0,FALSE,Nov '20,1251,791,218,6547,7850
569395,Marvel Spider-Man: Miles Morales - Art of the Game,0,FALSE,Feb '21,1247,848,197,6538,7970
569396,Marvel's Captain America: The First 80 Years,TPB/SC,FALSE,Jun '21,1268,789,215,6566,8112
569397,Marvel's Falcon and the Winter Soldier,0,FALSE,Dec '21,1260,820,199,6432,8026
569398,Max Payne 3: The Complete Series,one-shot,FALSE,Dec '12,1260,832,196,6334,8148
569399,Nemi,0,FALSE,Nov '07,1257,873,148,6440,7912
569400,Official Marvel Studios' Collectors Special,0,FALSE,Jun '21,1253,809,123,6417,7888
569401,Philosophy of Venom,0,FALSE,Jul '21,1235,854,138,6618,8074
569402,RazorJack: Collected Edition,0,FALSE,May '13,1252,872,163,6327,7824
569403,Return to the Amalgam: Age of Comics - The Marvel Comics Collection,0,FALSE,Jan '98,1248,852,169,6323,7908
569404,Rick and Morty: Official Coloring Book,0,FALSE,Aug '17,1245,867,127,6353,7923
569405,Sharky: When Titans Clash,0,FALSE,Oct '13,1222,853,146,6321,7796
569406,Simon & Kirby Library: Crime,0,FALSE,Nov '11,1257,872,201,6374,8171
569407,Simon & Kirby Library: Horror!,0,FALSE,Mar '14,1258,801,170,6537,8150
569408,Simon & Kirby Library: Science Fiction,0,FALSE,Jun '13,1230,864,207,6408,7864
569409,Simon & Kirby: Superheroes,0,FALSE,Sep '10,1262,828,208,6431,7815
569410,Sirens: Pin-Up Art of David Wright,0,FALSE,Oct '13,1271,843,211,6591,8033
569411,Spandex: Fast and Hard,0,FALSE,Jun '12,1222,871,170,6546,7841
569412,Star Trek: Villains,0,FALSE,Aug '21,1229,852,135,6463,7983
569413,Star Wars: Age of Resistance - Official Collector's Edition,0,FALSE,Feb '21,1266,849,162,6516,7966
569414,Star Wars: Empire Strikes Back Anniversary Special,0,FALSE,Apr '20,1246,828,155,6540,7795
569415,Tales from the Sea of Thieves,0,FALSE,Mar '18,1264,840,182,6512,7842
569416,Taxidermied: The Art of Roman Dirge,0,FALSE,Sep '11,1271,822,156,6587,8150
569417,The Art and Making of Hotel Transylvania,0,FALSE,Oct '12,1269,839,170,6559,7870
569418,The Art of Neil Gaiman and Charles Vess's Stardust,0,FALSE,Sep '21,1232,873,157,6612,7860
569419,Transformers: Aspects of Evil,0,FALSE,May '05,1233,814,168,6322,7956
569420,Transformers: Dinobot Hunt,0,FALSE,Feb '04,1230,864,218,6452,7931
569421,Transformers: Earthforce,0,FALSE,Nov '05,1236,798,184,6557,8145
569422,Transformers: Perchance to Dream,0,FALSE,Feb '06,1268,815,200,6541,7972
569423,Transformers: Way of the Warrior,0,FALSE,Jul '05,1251,796,197,6460,7790
569424,Wika Illustrated,0,FALSE,Dec '20,1239,797,142,6599,7918
569425,Wizard of Id: Daily & Sunday Strips,0,FALSE,Sep '13,1237,822,177,6453,7988
569426,X-Files: Haunting,0,FALSE,Dec '96,1266,845,171,6346,7798
569427,Ingress: Niantic Project Begins,0,FALSE,Nov '15,1256,855,135,6613,7944
569428,Ingress: Origins,0,FALSE,Nov '15,1239,826,140,6578,7877
569429,Art of Darkwatch,0,FALSE,Aug '05,1258,835,140,6560,8094
569430,Trail of Steel: 1441 AD,0,FALSE,Sep '12,1253,800,171,6546,8142
569431,Blister,0,FALSE,Jun '09,1222,846,203,6487,7905
569432,101 Artists to Listen to Before You Die,0,FALSE,Nov '15,1224,819,166,6618,7933
569433,101 Movies to Watch Before You Die,0,FALSE,Nov '17,1259,865,128,6338,7833
569434,Adventures Of Leeroy And Popo,GN,FALSE,Sep '12,1224,831,180,6456,8032
569435,Akissi: More Tales of Mischief,0,FALSE,Jul '19,1228,820,146,6478,7820
569436,Akissi: Tales of Mischief,0,FALSE,May '18,1270,834,134,6484,7817
569437,Americana,0,FALSE,Aug '19,1226,804,177,6385,7940
569438,Audubon: On the Wings of the World,0,FALSE,Mar '17,1244,849,204,6601,7839
569439,Behold the Dinosaurs and Some Non-Dinosaurs,0,FALSE,Nov '14,1271,845,171,6505,7960
569440,Curveball,GN,FALSE,Nov '15,1228,842,192,6567,7942
569441,Dalston Monsterzz,0,FALSE,May '18,1242,803,220,6567,7927
569442,Darwin: An Exceptional Voyage,0,FALSE,Feb '19,1231,817,136,6359,8135
569443,Eileen Gray: A House Under the Sun,0,FALSE,Jun '19,1254,807,135,6576,7949
569444,Einstein,HC,FALSE,Jun '16,1225,864,211,6467,7799
569445,Fight 2!,GN,FALSE,Sep '12,1256,842,131,6556,7894
569446,Garbage Night,0,FALSE,Jun '17,1234,801,169,6382,7992
569447,Geis: A Game Without Rules,0,FALSE,Nov '17,1223,816,220,6583,8052
569448,Geis: A Matter of Life & Death,0,FALSE,Jul '16,1252,819,208,6357,8098
569449,Hilda and the Bird Parade,0,FALSE,Apr '13,1230,805,146,6485,8156
569450,Hilda and the Midnight Giant,0,FALSE,Jul '13,1266,870,221,6573,7877
569451,Hilda and the Stone Forest,0,FALSE,May '16,1228,849,167,6445,8008
569452,Hilda's Back,fcbd,FALSE,May '17,1264,843,158,6577,7928
569453,Hildafolk,0,FALSE,Nov '10,1257,798,180,6404,7826
569454,How To Pick A Fight,0,FALSE,Oct '21,1224,808,171,6595,8024
569455,How To Survive in the North,0,FALSE,Nov '16,1260,827,153,6424,8089
569456,In A Sense: Lost & Found,GN,FALSE,Jul '14,1253,873,182,6380,8051
569457,Marx,0,FALSE,Oct '14,1267,868,153,6603,8160
569458,"Marx, Freud & Einstein: Heroes of the Mind",0,FALSE,Aug '17,1261,822,207,6388,7804
569459,Mean Girls Club,one-shot,FALSE,2015,1231,790,186,6459,7844
569460,Mean Girls Club: Pink Dawn,0,FALSE,May '18,1243,813,148,6395,8059
569461,Megaskull,0,FALSE,Dec '12,1235,828,184,6561,7902
569462,Moonhead and the Music Machine,0,FALSE,Sep '17,1239,815,172,6438,7917
569463,Nobrow 10,0,FALSE,Jun '18,1240,854,159,6472,7804
569464,Nobrow 7,0,FALSE,Sep '12,1224,800,212,6608,7863
569465,Out of Nothing,0,FALSE,May '18,1258,853,169,6487,8155
569466,Pablo & Jane and the Hot Air Contraption,0,FALSE,Oct '15,1257,861,199,6466,8116
569467,Pantheon: The True Story of the Egyptian Deities,HC,FALSE,Aug '17,1239,810,150,6602,8110
569468,Robert Moses: Master Builder of New York City,0,FALSE,Nov '14,1265,811,175,6429,8157
569469,SP4RX,GN,FALSE,Dec '16,1262,854,219,6620,7934
569470,Skip,0,FALSE,Jul '19,1222,830,141,6488,8028
569471,Spectators,GN,FALSE,Feb '15,1239,812,179,6551,7850
569472,Summer Spirit,0,FALSE,Jul '20,1241,848,156,6343,7936
569473,The Senses,HC,FALSE,Dec '17,1270,819,218,6377,7910
569474,Through a Life,HC,FALSE,Feb '19,1253,829,149,6614,7948
569475,Calculus Cat: Death to Television,0,FALSE,1987,1238,859,132,6491,7920
569476,Leo Baxendale's Thrrp!,0,FALSE,1987,1240,854,193,6366,8163
569477,Space Bananas,one-shot,FALSE,Jul '95,1224,871,195,6342,7844
569478,Bard Tales: The Trial of Dark Archer,one-shot,FALSE,Jan '11,1260,835,128,6425,7953
569479,Abraham Lincoln: From the Log Cabin to the White House,0,FALSE,Jan '13,1232,823,160,6534,8107
569480,Beatles: All Our Yesterdays,0,FALSE,Feb '17,1237,846,179,6383,7833
569481,"Campfire Classics: 20,000 Leagues Under the Sea",0,FALSE,2010,1230,849,133,6587,8007
569482,Campfire Classics: Jungle Book,0,FALSE,Dec '10,1251,864,179,6434,8061
569483,Campfire Classics: Kim,0,FALSE,2011,1231,842,212,6485,7869
569484,Campfire Classics: Master of the World,0,FALSE,Dec '10,1230,811,211,6507,8005
569485,Campfire Classics: The Call of the Wild,0,FALSE,Nov '10,1244,868,131,6354,7967
569486,Conquering Everest,0,FALSE,Feb '11,1253,826,180,6585,7862
569487,Count of Monte Cristo,0,FALSE,2012,1236,848,216,6329,8156
569488,Draupadi: Fire-Born Princess,0,FALSE,Oct '14,1242,836,222,6441,8006
569489,Krishna: Defender of Dharma,0,FALSE,Oct '14,1262,820,125,6321,7910
569490,Martin Luther King Jr.: Let Freedom Ring,0,FALSE,Jan '13,1238,840,222,6349,8118
569491,Sinbad: The Legacy,0,FALSE,Oct '14,1237,871,213,6559,7811
569492,Sita: Daughter of the Earth,0,FALSE,Jul '11,1239,854,148,6496,8033
569493,Stolen Hearts: The Love of Eros and Psyche,0,FALSE,Feb '11,1245,866,179,6400,8145
569494,World War One: 1914-1918,TPB/SC,FALSE,Oct '14,1248,811,161,6582,7825
569495,Wright Brothers,0,FALSE,Aug '11,1255,872,203,6563,7801
569496,Fancy Adventures of Jack Cannon,0,FALSE,2010,1229,801,156,6460,7848
569497,100 Watts: James Watt Memorial Cartoon Collection,0,FALSE,May '83,1271,788,214,6495,7905
569498,Jordanoff's Illustrated Aviation Dictionary,0,FALSE,1942,1235,799,170,6361,8078
569499,Know-How Family: Story of the Usefulness of Soda,one-shot,FALSE,1957,1240,819,136,6540,8153
569500,Disney's Tangled the Series: Write Story,0,FALSE,Jun '18,1236,803,135,6438,7938
569501,Fairest of All: Tale of the Wicked Queen,0,FALSE,Oct '09,1235,813,219,6602,7906
569502,Gravity Falls: Dipper and Mabel and the Curse of the Time Pirates' Treas...,0,FALSE,Jul '16,1271,791,153,6615,8009
569503,Gravity Falls: Dipper's and Mabel's Guide to Mystery and Nonstop Fun!,0,FALSE,Oct '14,1266,831,185,6489,7911
569504,Gravity Falls: Journal 3,0,FALSE,Jul '16,1226,820,168,6374,8064
569505,Gravity Falls: Lost Legends,0,FALSE,Aug '18,1255,806,129,6595,7917
569506,Gravity Falls: Tales of the Strange and Unexplained - Bedtime Stories Ba...,0,FALSE,Feb '21,1252,850,188,6597,7940
569507,High School Musical,0,FALSE,Sep '08,1242,829,173,6522,7801
569508,Star vs the Forces of Evil: Magic Book of Spells,0,FALSE,Dec '18,1233,811,145,6396,7967
569509,Tales from the Haunted Mansion,0,FALSE,Jul '19,1253,872,185,6420,8005
569510,Conchy on the Half-Shell,0,FALSE,1973,1231,873,176,6497,8110
569511,Tales of the Spooky-Natural and Vampire Jokes,0,FALSE,Sep '80,1250,873,169,6471,7959
569512,The Best of Creepy,0,FALSE,Dec '70,1239,871,223,6483,7797
569513,Adventures on Space Station Freedom,one-shot,FALSE,1989,1245,821,199,6367,7872
569514,Blue Flame: Breaks the Record!,one-shot,FALSE,1971,1232,851,198,6525,8105
569515,Bobby and the Pirates,one-shot,FALSE,1957,1222,835,215,6349,7924
569516,Bobby in King Arthur's Court,one-shot,FALSE,1957,1230,805,177,6430,8069
569517,Bobby in Sherwood Forest,one-shot,FALSE,1957,1264,851,186,6603,8115
569518,Gold Peanut,one-shot,FALSE,1993,1244,821,217,6558,8040
569519,Harlem Youth Report,one-shot,FALSE,1964,1232,830,205,6404,7860
569520,McGruff's Surprise Party,one-shot,FALSE,1989,1263,800,218,6551,8034
569521,More Power to You,one-shot,FALSE,1968,1236,836,135,6601,8024
569522,Moving with Mr. Mouse,one-shot,FALSE,1989,1239,862,181,6442,7975
569523,Natural Gas... the Modern Fuel,one-shot,FALSE,1969,1239,845,138,6584,7947
569524,"Other Town: Prevent Fires, Save Lives",one-shot,FALSE,1965,1225,807,138,6458,7921
